Id_com;Pais_regiao;Date;Confirmado;Mortes;Recuperados;Ativos;Regiao_OMS
2407;China;31/01/2020;82;1;0;81;Western Pacific
2408;China;31/01/2020;59;2;0;57;Western Pacific
2409;China;31/01/2020;352;2;0;350;Western Pacific
2410;China;31/01/2020;12;0;0;12;Western Pacific
2411;China;31/01/2020;5806;204;141;5461;Western Pacific
2412;China;31/01/2020;332;0;2;330;Western Pacific
2413;China;31/01/2020;20;0;1;19;Western Pacific
2414;China;31/01/2020;168;0;5;163;Western Pacific
2415;China;31/01/2020;240;0;7;233;Western Pacific
2416;China;31/01/2020;14;0;1;13;Western Pacific
2417;China;31/01/2020;48;0;1;47;Western Pacific
2418;China;31/01/2020;7;0;0;7;Western Pacific
2419;China;31/01/2020;21;0;0;21;Western Pacific
2420;China;31/01/2020;8;0;0;8;Western Pacific
2421;China;31/01/2020;87;0;0;87;Western Pacific
2422;China;31/01/2020;184;0;2;182;Western Pacific
2423;China;31/01/2020;135;1;9;125;Western Pacific
2424;China;31/01/2020;39;0;1;38;Western Pacific
2425;China;31/01/2020;177;1;1;175;Western Pacific
2426;China;31/01/2020;32;0;0;32;Western Pacific
2427;China;31/01/2020;1;0;0;1;Western Pacific
2428;China;31/01/2020;17;0;0;17;Western Pacific
2429;China;31/01/2020;83;0;1;82;Western Pacific
2430;China;31/01/2020;538;0;14;524;Western Pacific
2431;Colombia;31/01/2020;0;0;0;0;Americas
2432;Congo (Brazzaville);31/01/2020;0;0;0;0;Africa
2433;Congo (Kinshasa);31/01/2020;0;0;0;0;Africa
2434;Costa Rica;31/01/2020;0;0;0;0;Americas
2435;Cote d'Ivoire;31/01/2020;0;0;0;0;Africa
2436;Croatia;31/01/2020;0;0;0;0;Europe
2437;Cuba;31/01/2020;0;0;0;0;Americas
2438;Cyprus;31/01/2020;0;0;0;0;Europe
2439;Czechia;31/01/2020;0;0;0;0;Europe
2440;Denmark;31/01/2020;0;0;0;0;Europe
2441;Greenland;31/01/2020;0;0;0;0;Europe
2442;Denmark;31/01/2020;0;0;0;0;Europe
2443;Djibouti;31/01/2020;0;0;0;0;Eastern Mediterranean
2444;Dominican Republic;31/01/2020;0;0;0;0;Americas
2445;Ecuador;31/01/2020;0;0;0;0;Americas
2446;Egypt;31/01/2020;0;0;0;0;Eastern Mediterranean
2447;El Salvador;31/01/2020;0;0;0;0;Americas
2448;Equatorial Guinea;31/01/2020;0;0;0;0;Africa
2449;Eritrea;31/01/2020;0;0;0;0;Africa
2450;Estonia;31/01/2020;0;0;0;0;Europe
2451;Eswatini;31/01/2020;0;0;0;0;Africa
2452;Ethiopia;31/01/2020;0;0;0;0;Africa
2453;Fiji;31/01/2020;0;0;0;0;Western Pacific
2454;Finland;31/01/2020;1;0;0;1;Europe
2455;France;31/01/2020;0;0;0;0;Europe
2456;France;31/01/2020;0;0;0;0;Europe
2457;France;31/01/2020;0;0;0;0;Europe
2458;France;31/01/2020;0;0;0;0;Europe
2459;France;31/01/2020;0;0;0;0;Europe
2460;France;31/01/2020;0;0;0;0;Europe
2461;France;31/01/2020;0;0;0;0;Europe
2462;France;31/01/2020;0;0;0;0;Europe
2463;France;31/01/2020;0;0;0;0;Europe
2464;France;31/01/2020;5;0;0;5;Europe
2465;Gabon;31/01/2020;0;0;0;0;Africa
2466;Gambia;31/01/2020;0;0;0;0;Africa
2467;Georgia;31/01/2020;0;0;0;0;Europe
2468;Germany;31/01/2020;5;0;0;5;Europe
2469;Ghana;31/01/2020;0;0;0;0;Africa
2470;Greece;31/01/2020;0;0;0;0;Europe
2471;Guatemala;31/01/2020;0;0;0;0;Americas
2472;Guinea;31/01/2020;0;0;0;0;Africa
2473;Guyana;31/01/2020;0;0;0;0;Americas
2474;Haiti;31/01/2020;0;0;0;0;Americas
2475;Holy See;31/01/2020;0;0;0;0;Europe
2476;Honduras;31/01/2020;0;0;0;0;Americas
2477;Hungary;31/01/2020;0;0;0;0;Europe
2478;Iceland;31/01/2020;0;0;0;0;Europe
2479;India;31/01/2020;1;0;0;1;South-East Asia
2480;Indonesia;31/01/2020;0;0;0;0;South-East Asia
2481;Iran;31/01/2020;0;0;0;0;Eastern Mediterranean
2482;Iraq;31/01/2020;0;0;0;0;Eastern Mediterranean
2483;Ireland;31/01/2020;0;0;0;0;Europe
2484;Israel;31/01/2020;0;0;0;0;Europe
2485;Italy;31/01/2020;2;0;0;2;Europe
2486;Jamaica;31/01/2020;0;0;0;0;Americas
2487;Japan;31/01/2020;15;0;1;14;Western Pacific
2488;Jordan;31/01/2020;0;0;0;0;Eastern Mediterranean
2489;Kazakhstan;31/01/2020;0;0;0;0;Europe
2490;Kenya;31/01/2020;0;0;0;0;Africa
2491;South Korea;31/01/2020;11;0;0;11;Western Pacific
2492;Kuwait;31/01/2020;0;0;0;0;Eastern Mediterranean
2493;Kyrgyzstan;31/01/2020;0;0;0;0;Europe
2494;Latvia;31/01/2020;0;0;0;0;Europe
2495;Lebanon;31/01/2020;0;0;0;0;Eastern Mediterranean
2496;Liberia;31/01/2020;0;0;0;0;Africa
2497;Liechtenstein;31/01/2020;0;0;0;0;Europe
2498;Lithuania;31/01/2020;0;0;0;0;Europe
2499;Luxembourg;31/01/2020;0;0;0;0;Europe
2500;Madagascar;31/01/2020;0;0;0;0;Africa
2501;Malaysia;31/01/2020;8;0;0;8;Western Pacific
2502;Maldives;31/01/2020;0;0;0;0;South-East Asia
2503;Malta;31/01/2020;0;0;0;0;Europe
2504;Mauritania;31/01/2020;0;0;0;0;Africa
2505;Mauritius;31/01/2020;0;0;0;0;Africa
2506;Mexico;31/01/2020;0;0;0;0;Americas
2507;Moldova;31/01/2020;0;0;0;0;Europe
2508;Monaco;31/01/2020;0;0;0;0;Europe
2509;Mongolia;31/01/2020;0;0;0;0;Western Pacific
2510;Montenegro;31/01/2020;0;0;0;0;Europe
2511;Morocco;31/01/2020;0;0;0;0;Eastern Mediterranean
2512;Namibia;31/01/2020;0;0;0;0;Africa
2513;Nepal;31/01/2020;1;0;0;1;South-East Asia
2514;Netherlands;31/01/2020;0;0;0;0;Europe
2515;Netherlands;31/01/2020;0;0;0;0;Europe
2516;Netherlands;31/01/2020;0;0;0;0;Europe
2517;Netherlands;31/01/2020;0;0;0;0;Europe
2518;New Zealand;31/01/2020;0;0;0;0;Western Pacific
2519;Nicaragua;31/01/2020;0;0;0;0;Americas
2520;Niger;31/01/2020;0;0;0;0;Africa
2521;Nigeria;31/01/2020;0;0;0;0;Africa
2522;North Macedonia;31/01/2020;0;0;0;0;Europe
2523;Norway;31/01/2020;0;0;0;0;Europe
2524;Oman;31/01/2020;0;0;0;0;Eastern Mediterranean
2525;Pakistan;31/01/2020;0;0;0;0;Eastern Mediterranean
2526;Panama;31/01/2020;0;0;0;0;Americas
2527;Papua New Guinea;31/01/2020;0;0;0;0;Western Pacific
2528;Paraguay;31/01/2020;0;0;0;0;Americas
2529;Peru;31/01/2020;0;0;0;0;Americas
2530;Philippines;31/01/2020;1;0;0;1;Western Pacific
2531;Poland;31/01/2020;0;0;0;0;Europe
2532;Portugal;31/01/2020;0;0;0;0;Europe
2533;Qatar;31/01/2020;0;0;0;0;Eastern Mediterranean
2534;Romania;31/01/2020;0;0;0;0;Europe
2535;Russia;31/01/2020;2;0;0;2;Europe
2536;Rwanda;31/01/2020;0;0;0;0;Africa
2537;Saint Lucia;31/01/2020;0;0;0;0;Americas
2538;Saint Vincent and the Grenadines;31/01/2020;0;0;0;0;Americas
2539;San Marino;31/01/2020;0;0;0;0;Europe
2540;Saudi Arabia;31/01/2020;0;0;0;0;Eastern Mediterranean
2541;Senegal;31/01/2020;0;0;0;0;Africa
2542;Serbia;31/01/2020;0;0;0;0;Europe
2543;Seychelles;31/01/2020;0;0;0;0;Africa
2544;Singapore;31/01/2020;13;0;0;13;Western Pacific
2545;Slovakia;31/01/2020;0;0;0;0;Europe
2546;Slovenia;31/01/2020;0;0;0;0;Europe
2547;Somalia;31/01/2020;0;0;0;0;Eastern Mediterranean
2548;South Africa;31/01/2020;0;0;0;0;Africa
2549;Spain;31/01/2020;0;0;0;0;Europe
2550;Sri Lanka;31/01/2020;1;0;0;1;South-East Asia
2551;Sudan;31/01/2020;0;0;0;0;Eastern Mediterranean
2552;Suriname;31/01/2020;0;0;0;0;Americas
2553;Sweden;31/01/2020;1;0;0;1;Europe
2554;Switzerland;31/01/2020;0;0;0;0;Europe
2555;Taiwan*;31/01/2020;10;0;0;10;Western Pacific
2556;Tanzania;31/01/2020;0;0;0;0;Africa
2557;Thailand;31/01/2020;19;0;5;14;South-East Asia
2558;Togo;31/01/2020;0;0;0;0;Africa
2559;Trinidad and Tobago;31/01/2020;0;0;0;0;Americas
2560;Tunisia;31/01/2020;0;0;0;0;Eastern Mediterranean
2561;Turkey;31/01/2020;0;0;0;0;Europe
2562;Uganda;31/01/2020;0;0;0;0;Africa
2563;Ukraine;31/01/2020;0;0;0;0;Europe
2564;United Arab Emirates;31/01/2020;4;0;0;4;Eastern Mediterranean
2565;United Kingdom;31/01/2020;0;0;0;0;Europe
2566;United Kingdom;31/01/2020;0;0;0;0;Europe
2567;United Kingdom;31/01/2020;0;0;0;0;Europe
2568;United Kingdom;31/01/2020;0;0;0;0;Europe
2569;United Kingdom;31/01/2020;0;0;0;0;Europe
2570;United Kingdom;31/01/2020;0;0;0;0;Europe
2571;United Kingdom;31/01/2020;2;0;0;2;Europe
2572;Uruguay;31/01/2020;0;0;0;0;Americas
2573;US;31/01/2020;7;0;0;7;Americas
2574;Uzbekistan;31/01/2020;0;0;0;0;Europe
2575;Venezuela;31/01/2020;0;0;0;0;Americas
2576;Vietnam;31/01/2020;2;0;0;2;Western Pacific
2577;Zambia;31/01/2020;0;0;0;0;Africa
2578;Zimbabwe;31/01/2020;0;0;0;0;Africa
2579;Dominica;31/01/2020;0;0;0;0;Americas
2580;Grenada;31/01/2020;0;0;0;0;Americas
2581;Mozambique;31/01/2020;0;0;0;0;Africa
2582;Syria;31/01/2020;0;0;0;0;Eastern Mediterranean
2583;Timor-Leste;31/01/2020;0;0;0;0;South-East Asia
2584;Belize;31/01/2020;0;0;0;0;Americas
2585;Laos;31/01/2020;0;0;0;0;Western Pacific
2586;Libya;31/01/2020;0;0;0;0;Eastern Mediterranean
2587;West Bank and Gaza;31/01/2020;0;0;0;0;Eastern Mediterranean
2588;Guinea-Bissau;31/01/2020;0;0;0;0;Africa
2589;Mali;31/01/2020;0;0;0;0;Africa
2590;Saint Kitts and Nevis;31/01/2020;0;0;0;0;Americas
2591;Canada;31/01/2020;0;0;0;0;Americas
2592;Canada;31/01/2020;0;0;0;0;Americas
2593;Kosovo;31/01/2020;0;0;0;0;Europe
2594;Burma;31/01/2020;0;0;0;0;South-East Asia
2595;United Kingdom;31/01/2020;0;0;0;0;Europe
2596;United Kingdom;31/01/2020;0;0;0;0;Europe
2597;United Kingdom;31/01/2020;0;0;0;0;Europe
2598;Botswana;31/01/2020;0;0;0;0;Africa
2599;Burundi;31/01/2020;0;0;0;0;Africa
2600;Sierra Leone;31/01/2020;0;0;0;0;Africa
2601;Malawi;31/01/2020;0;0;0;0;Africa
2602;United Kingdom;31/01/2020;0;0;0;0;Europe
2603;France;31/01/2020;0;0;0;0;Europe
2604;South Sudan;31/01/2020;0;0;0;0;Africa
2605;Western Sahara;31/01/2020;0;0;0;0;Africa
2606;Sao Tome and Principe;31/01/2020;0;0;0;0;Africa
2607;Yemen;31/01/2020;0;0;0;0;Eastern Mediterranean
2608;Comoros;31/01/2020;0;0;0;0;Africa
2609;Tajikistan;31/01/2020;0;0;0;0;Europe
2610;Lesotho;31/01/2020;0;0;0;0;Africa
2611;Afghanistan;01/02/2020;0;0;0;0;Eastern Mediterranean
2612;Albania;01/02/2020;0;0;0;0;Europe
2613;Algeria;01/02/2020;0;0;0;0;Africa
2614;Andorra;01/02/2020;0;0;0;0;Europe
2615;Angola;01/02/2020;0;0;0;0;Africa
2616;Antigua and Barbuda;01/02/2020;0;0;0;0;Americas
2617;Argentina;01/02/2020;0;0;0;0;Americas
2618;Armenia;01/02/2020;0;0;0;0;Europe
2619;Australia;01/02/2020;0;0;0;0;Western Pacific
2620;Australia;01/02/2020;4;0;2;2;Western Pacific
2621;Australia;01/02/2020;0;0;0;0;Western Pacific
2622;Australia;01/02/2020;3;0;0;3;Western Pacific
2623;Australia;01/02/2020;1;0;0;1;Western Pacific
2624;Australia;01/02/2020;0;0;0;0;Western Pacific
2625;Australia;01/02/2020;4;0;0;4;Western Pacific
2626;Australia;01/02/2020;0;0;0;0;Western Pacific
2627;Austria;01/02/2020;0;0;0;0;Europe
2628;Azerbaijan;01/02/2020;0;0;0;0;Europe
2629;Bahamas;01/02/2020;0;0;0;0;Americas
2630;Bahrain;01/02/2020;0;0;0;0;Eastern Mediterranean
2631;Bangladesh;01/02/2020;0;0;0;0;South-East Asia
2632;Barbados;01/02/2020;0;0;0;0;Americas
2633;Belarus;01/02/2020;0;0;0;0;Europe
2634;Belgium;01/02/2020;0;0;0;0;Europe
2635;Benin;01/02/2020;0;0;0;0;Africa
2636;Bhutan;01/02/2020;0;0;0;0;South-East Asia
2637;Bolivia;01/02/2020;0;0;0;0;Americas
2638;Bosnia and Herzegovina;01/02/2020;0;0;0;0;Europe
2639;Brazil;01/02/2020;0;0;0;0;Americas
2640;Brunei;01/02/2020;0;0;0;0;Western Pacific
2641;Bulgaria;01/02/2020;0;0;0;0;Europe
2642;Burkina Faso;01/02/2020;0;0;0;0;Africa
2643;Cabo Verde;01/02/2020;0;0;0;0;Africa
2644;Cambodia;01/02/2020;1;0;0;1;Western Pacific
2645;Cameroon;01/02/2020;0;0;0;0;Africa
2646;Canada;01/02/2020;0;0;0;0;Americas
2647;Canada;01/02/2020;1;0;0;1;Americas
2648;Canada;01/02/2020;0;0;0;0;Americas
2649;Canada;01/02/2020;0;0;0;0;Americas
2650;Canada;01/02/2020;0;0;0;0;Americas
2651;Canada;01/02/2020;0;0;0;0;Americas
2652;Canada;01/02/2020;3;0;0;3;Americas
2653;Canada;01/02/2020;0;0;0;0;Americas
2654;Canada;01/02/2020;0;0;0;0;Americas
2655;Canada;01/02/2020;0;0;0;0;Americas
2656;Central African Republic;01/02/2020;0;0;0;0;Africa
2657;Chad;01/02/2020;0;0;0;0;Africa
2658;Chile;01/02/2020;0;0;0;0;Americas
2659;China;01/02/2020;297;0;5;292;Western Pacific
2660;China;01/02/2020;168;1;9;158;Western Pacific
2661;China;01/02/2020;247;1;3;243;Western Pacific
2662;China;01/02/2020;144;0;0;144;Western Pacific
2663;China;01/02/2020;40;0;0;40;Western Pacific
2664;China;01/02/2020;535;0;14;521;Western Pacific
2665;China;01/02/2020;100;0;2;98;Western Pacific
2666;China;01/02/2020;29;0;2;27;Western Pacific
2667;China;01/02/2020;62;1;1;60;Western Pacific
2668;China;01/02/2020;96;1;0;95;Western Pacific
2669;China;01/02/2020;80;2;2;76;Western Pacific
2670;China;01/02/2020;422;2;0;420;Western Pacific
2671;China;01/02/2020;13;0;0;13;Western Pacific
2672;China;01/02/2020;7153;249;168;6736;Western Pacific
2673;China;01/02/2020;389;0;8;381;Western Pacific
2674;China;01/02/2020;23;0;1;22;Western Pacific
2675;China;01/02/2020;202;0;6;196;Western Pacific
2676;China;01/02/2020;286;0;9;277;Western Pacific
2677;China;01/02/2020;17;0;1;16;Western Pacific
2678;China;01/02/2020;64;0;1;63;Western Pacific
2679;China;01/02/2020;7;0;0;7;Western Pacific
2680;China;01/02/2020;26;0;0;26;Western Pacific
2681;China;01/02/2020;9;0;0;9;Western Pacific
2682;China;01/02/2020;101;0;0;101;Western Pacific
2683;China;01/02/2020;206;0;3;203;Western Pacific
2684;China;01/02/2020;169;1;10;158;Western Pacific
2685;China;01/02/2020;47;0;1;46;Western Pacific
2686;China;01/02/2020;207;1;3;203;Western Pacific
2687;China;01/02/2020;41;0;0;41;Western Pacific
2688;China;01/02/2020;1;0;0;1;Western Pacific
2689;China;01/02/2020;18;0;0;18;Western Pacific
2690;China;01/02/2020;93;0;2;91;Western Pacific
2691;China;01/02/2020;599;0;21;578;Western Pacific
2692;Colombia;01/02/2020;0;0;0;0;Americas
2693;Congo (Brazzaville);01/02/2020;0;0;0;0;Africa
2694;Congo (Kinshasa);01/02/2020;0;0;0;0;Africa
2695;Costa Rica;01/02/2020;0;0;0;0;Americas
2696;Cote d'Ivoire;01/02/2020;0;0;0;0;Africa
2697;Croatia;01/02/2020;0;0;0;0;Europe
2698;Cuba;01/02/2020;0;0;0;0;Americas
2699;Cyprus;01/02/2020;0;0;0;0;Europe
2700;Czechia;01/02/2020;0;0;0;0;Europe
2701;Denmark;01/02/2020;0;0;0;0;Europe
2702;Greenland;01/02/2020;0;0;0;0;Europe
2703;Denmark;01/02/2020;0;0;0;0;Europe
2704;Djibouti;01/02/2020;0;0;0;0;Eastern Mediterranean
2705;Dominican Republic;01/02/2020;0;0;0;0;Americas
2706;Ecuador;01/02/2020;0;0;0;0;Americas
2707;Egypt;01/02/2020;0;0;0;0;Eastern Mediterranean
2708;El Salvador;01/02/2020;0;0;0;0;Americas
2709;Equatorial Guinea;01/02/2020;0;0;0;0;Africa
2710;Eritrea;01/02/2020;0;0;0;0;Africa
2711;Estonia;01/02/2020;0;0;0;0;Europe
2712;Eswatini;01/02/2020;0;0;0;0;Africa
2713;Ethiopia;01/02/2020;0;0;0;0;Africa
2714;Fiji;01/02/2020;0;0;0;0;Western Pacific
2715;Finland;01/02/2020;1;0;0;1;Europe
2716;France;01/02/2020;0;0;0;0;Europe
2717;France;01/02/2020;0;0;0;0;Europe
2718;France;01/02/2020;0;0;0;0;Europe
2719;France;01/02/2020;0;0;0;0;Europe
2720;France;01/02/2020;0;0;0;0;Europe
2721;France;01/02/2020;0;0;0;0;Europe
2722;France;01/02/2020;0;0;0;0;Europe
2723;France;01/02/2020;0;0;0;0;Europe
2724;France;01/02/2020;0;0;0;0;Europe
2725;France;01/02/2020;6;0;0;6;Europe
2726;Gabon;01/02/2020;0;0;0;0;Africa
2727;Gambia;01/02/2020;0;0;0;0;Africa
2728;Georgia;01/02/2020;0;0;0;0;Europe
2729;Germany;01/02/2020;8;0;0;8;Europe
2730;Ghana;01/02/2020;0;0;0;0;Africa
2731;Greece;01/02/2020;0;0;0;0;Europe
2732;Guatemala;01/02/2020;0;0;0;0;Americas
2733;Guinea;01/02/2020;0;0;0;0;Africa
2734;Guyana;01/02/2020;0;0;0;0;Americas
2735;Haiti;01/02/2020;0;0;0;0;Americas
2736;Holy See;01/02/2020;0;0;0;0;Europe
2737;Honduras;01/02/2020;0;0;0;0;Americas
2738;Hungary;01/02/2020;0;0;0;0;Europe
2739;Iceland;01/02/2020;0;0;0;0;Europe
2740;India;01/02/2020;1;0;0;1;South-East Asia
2741;Indonesia;01/02/2020;0;0;0;0;South-East Asia
2742;Iran;01/02/2020;0;0;0;0;Eastern Mediterranean
2743;Iraq;01/02/2020;0;0;0;0;Eastern Mediterranean
2744;Ireland;01/02/2020;0;0;0;0;Europe
2745;Israel;01/02/2020;0;0;0;0;Europe
2746;Italy;01/02/2020;2;0;0;2;Europe
2747;Jamaica;01/02/2020;0;0;0;0;Americas
2748;Japan;01/02/2020;20;0;1;19;Western Pacific
2749;Jordan;01/02/2020;0;0;0;0;Eastern Mediterranean
2750;Kazakhstan;01/02/2020;0;0;0;0;Europe
2751;Kenya;01/02/2020;0;0;0;0;Africa
2752;South Korea;01/02/2020;12;0;0;12;Western Pacific
2753;Kuwait;01/02/2020;0;0;0;0;Eastern Mediterranean
2754;Kyrgyzstan;01/02/2020;0;0;0;0;Europe
2755;Latvia;01/02/2020;0;0;0;0;Europe
2756;Lebanon;01/02/2020;0;0;0;0;Eastern Mediterranean
2757;Liberia;01/02/2020;0;0;0;0;Africa
2758;Liechtenstein;01/02/2020;0;0;0;0;Europe
2759;Lithuania;01/02/2020;0;0;0;0;Europe
2760;Luxembourg;01/02/2020;0;0;0;0;Europe
2761;Madagascar;01/02/2020;0;0;0;0;Africa
2762;Malaysia;01/02/2020;8;0;0;8;Western Pacific
2763;Maldives;01/02/2020;0;0;0;0;South-East Asia
2764;Malta;01/02/2020;0;0;0;0;Europe
2765;Mauritania;01/02/2020;0;0;0;0;Africa
2766;Mauritius;01/02/2020;0;0;0;0;Africa
2767;Mexico;01/02/2020;0;0;0;0;Americas
2768;Moldova;01/02/2020;0;0;0;0;Europe
2769;Monaco;01/02/2020;0;0;0;0;Europe
2770;Mongolia;01/02/2020;0;0;0;0;Western Pacific
2771;Montenegro;01/02/2020;0;0;0;0;Europe
2772;Morocco;01/02/2020;0;0;0;0;Eastern Mediterranean
2773;Namibia;01/02/2020;0;0;0;0;Africa
2774;Nepal;01/02/2020;1;0;0;1;South-East Asia
2775;Netherlands;01/02/2020;0;0;0;0;Europe
2776;Netherlands;01/02/2020;0;0;0;0;Europe
2777;Netherlands;01/02/2020;0;0;0;0;Europe
2778;Netherlands;01/02/2020;0;0;0;0;Europe
2779;New Zealand;01/02/2020;0;0;0;0;Western Pacific
2780;Nicaragua;01/02/2020;0;0;0;0;Americas
2781;Niger;01/02/2020;0;0;0;0;Africa
2782;Nigeria;01/02/2020;0;0;0;0;Africa
2783;North Macedonia;01/02/2020;0;0;0;0;Europe
2784;Norway;01/02/2020;0;0;0;0;Europe
2785;Oman;01/02/2020;0;0;0;0;Eastern Mediterranean
2786;Pakistan;01/02/2020;0;0;0;0;Eastern Mediterranean
2787;Panama;01/02/2020;0;0;0;0;Americas
2788;Papua New Guinea;01/02/2020;0;0;0;0;Western Pacific
2789;Paraguay;01/02/2020;0;0;0;0;Americas
2790;Peru;01/02/2020;0;0;0;0;Americas
2791;Philippines;01/02/2020;1;0;0;1;Western Pacific
2792;Poland;01/02/2020;0;0;0;0;Europe
2793;Portugal;01/02/2020;0;0;0;0;Europe
2794;Qatar;01/02/2020;0;0;0;0;Eastern Mediterranean
2795;Romania;01/02/2020;0;0;0;0;Europe
2796;Russia;01/02/2020;2;0;0;2;Europe
2797;Rwanda;01/02/2020;0;0;0;0;Africa
2798;Saint Lucia;01/02/2020;0;0;0;0;Americas
2799;Saint Vincent and the Grenadines;01/02/2020;0;0;0;0;Americas
2800;San Marino;01/02/2020;0;0;0;0;Europe
2801;Saudi Arabia;01/02/2020;0;0;0;0;Eastern Mediterranean
2802;Senegal;01/02/2020;0;0;0;0;Africa
2803;Serbia;01/02/2020;0;0;0;0;Europe
2804;Seychelles;01/02/2020;0;0;0;0;Africa
2805;Singapore;01/02/2020;16;0;0;16;Western Pacific
2806;Slovakia;01/02/2020;0;0;0;0;Europe
2807;Slovenia;01/02/2020;0;0;0;0;Europe
2808;Somalia;01/02/2020;0;0;0;0;Eastern Mediterranean
2809;South Africa;01/02/2020;0;0;0;0;Africa
2810;Spain;01/02/2020;1;0;0;1;Europe
2811;Sri Lanka;01/02/2020;1;0;0;1;South-East Asia
2812;Sudan;01/02/2020;0;0;0;0;Eastern Mediterranean
2813;Suriname;01/02/2020;0;0;0;0;Americas
2814;Sweden;01/02/2020;1;0;0;1;Europe
2815;Switzerland;01/02/2020;0;0;0;0;Europe
2816;Taiwan*;01/02/2020;10;0;0;10;Western Pacific
2817;Tanzania;01/02/2020;0;0;0;0;Africa
2818;Thailand;01/02/2020;19;0;5;14;South-East Asia
2819;Togo;01/02/2020;0;0;0;0;Africa
2820;Trinidad and Tobago;01/02/2020;0;0;0;0;Americas
2821;Tunisia;01/02/2020;0;0;0;0;Eastern Mediterranean
2822;Turkey;01/02/2020;0;0;0;0;Europe
2823;Uganda;01/02/2020;0;0;0;0;Africa
2824;Ukraine;01/02/2020;0;0;0;0;Europe
2825;United Arab Emirates;01/02/2020;4;0;0;4;Eastern Mediterranean
2826;United Kingdom;01/02/2020;0;0;0;0;Europe
2827;United Kingdom;01/02/2020;0;0;0;0;Europe
2828;United Kingdom;01/02/2020;0;0;0;0;Europe
2829;United Kingdom;01/02/2020;0;0;0;0;Europe
2830;United Kingdom;01/02/2020;0;0;0;0;Europe
2831;United Kingdom;01/02/2020;0;0;0;0;Europe
2832;United Kingdom;01/02/2020;2;0;0;2;Europe
2833;Uruguay;01/02/2020;0;0;0;0;Americas
2834;US;01/02/2020;8;0;0;8;Americas
2835;Uzbekistan;01/02/2020;0;0;0;0;Europe
2836;Venezuela;01/02/2020;0;0;0;0;Americas
2837;Vietnam;01/02/2020;6;0;1;5;Western Pacific
2838;Zambia;01/02/2020;0;0;0;0;Africa
2839;Zimbabwe;01/02/2020;0;0;0;0;Africa
2840;Dominica;01/02/2020;0;0;0;0;Americas
2841;Grenada;01/02/2020;0;0;0;0;Americas
2842;Mozambique;01/02/2020;0;0;0;0;Africa
2843;Syria;01/02/2020;0;0;0;0;Eastern Mediterranean
2844;Timor-Leste;01/02/2020;0;0;0;0;South-East Asia
2845;Belize;01/02/2020;0;0;0;0;Americas
2846;Laos;01/02/2020;0;0;0;0;Western Pacific
2847;Libya;01/02/2020;0;0;0;0;Eastern Mediterranean
2848;West Bank and Gaza;01/02/2020;0;0;0;0;Eastern Mediterranean
2849;Guinea-Bissau;01/02/2020;0;0;0;0;Africa
2850;Mali;01/02/2020;0;0;0;0;Africa
2851;Saint Kitts and Nevis;01/02/2020;0;0;0;0;Americas
2852;Canada;01/02/2020;0;0;0;0;Americas
2853;Canada;01/02/2020;0;0;0;0;Americas
2854;Kosovo;01/02/2020;0;0;0;0;Europe
2855;Burma;01/02/2020;0;0;0;0;South-East Asia
2856;United Kingdom;01/02/2020;0;0;0;0;Europe
2857;United Kingdom;01/02/2020;0;0;0;0;Europe
2858;United Kingdom;01/02/2020;0;0;0;0;Europe
2859;Botswana;01/02/2020;0;0;0;0;Africa
2860;Burundi;01/02/2020;0;0;0;0;Africa
2861;Sierra Leone;01/02/2020;0;0;0;0;Africa
2862;Malawi;01/02/2020;0;0;0;0;Africa
2863;United Kingdom;01/02/2020;0;0;0;0;Europe
2864;France;01/02/2020;0;0;0;0;Europe
2865;South Sudan;01/02/2020;0;0;0;0;Africa
2866;Western Sahara;01/02/2020;0;0;0;0;Africa
2867;Sao Tome and Principe;01/02/2020;0;0;0;0;Africa
2868;Yemen;01/02/2020;0;0;0;0;Eastern Mediterranean
2869;Comoros;01/02/2020;0;0;0;0;Africa
2870;Tajikistan;01/02/2020;0;0;0;0;Europe
2871;Lesotho;01/02/2020;0;0;0;0;Africa
2872;Afghanistan;02/02/2020;0;0;0;0;Eastern Mediterranean
2873;Albania;02/02/2020;0;0;0;0;Europe
2874;Algeria;02/02/2020;0;0;0;0;Africa
2875;Andorra;02/02/2020;0;0;0;0;Europe
2876;Angola;02/02/2020;0;0;0;0;Africa
2877;Antigua and Barbuda;02/02/2020;0;0;0;0;Americas
2878;Argentina;02/02/2020;0;0;0;0;Americas
2879;Armenia;02/02/2020;0;0;0;0;Europe
2880;Australia;02/02/2020;0;0;0;0;Western Pacific
2881;Australia;02/02/2020;4;0;2;2;Western Pacific
2882;Australia;02/02/2020;0;0;0;0;Western Pacific
2883;Australia;02/02/2020;2;0;0;2;Western Pacific
2884;Australia;02/02/2020;2;0;0;2;Western Pacific
2885;Australia;02/02/2020;0;0;0;0;Western Pacific
2886;Australia;02/02/2020;4;0;0;4;Western Pacific
2887;Australia;02/02/2020;0;0;0;0;Western Pacific
2888;Austria;02/02/2020;0;0;0;0;Europe
2889;Azerbaijan;02/02/2020;0;0;0;0;Europe
2890;Bahamas;02/02/2020;0;0;0;0;Americas
2891;Bahrain;02/02/2020;0;0;0;0;Eastern Mediterranean
2892;Bangladesh;02/02/2020;0;0;0;0;South-East Asia
2893;Barbados;02/02/2020;0;0;0;0;Americas
2894;Belarus;02/02/2020;0;0;0;0;Europe
